Datetime,sentiment
2022-05-22 09:20:00+00:00,Positive
2022-05-22 09:18:03+00:00,Neutral
2022-05-22 09:16:07+00:00,Positive
2022-05-22 09:01:32+00:00,Neutral
2022-05-22 09:00:00+00:00,Positive
2022-05-22 08:47:28+00:00,Neutral
2022-05-22 08:45:32+00:00,Neutral
2022-05-22 08:41:43+00:00,Neutral
2022-05-22 08:41:35+00:00,Neutral
2022-05-22 08:40:00+00:00,Positive
2022-05-22 08:36:03+00:00,Neutral
2022-05-22 08:35:58+00:00,Neutral
2022-05-22 08:29:27+00:00,Neutral
2022-05-22 08:25:22+00:00,Neutral
2022-05-22 08:20:59+00:00,Neutral
2022-05-22 08:20:02+00:00,Positive
2022-05-22 08:20:00+00:00,Positive
2022-05-22 08:08:16+00:00,Neutral
2022-05-22 08:07:56+00:00,Neutral
2022-05-22 08:00:04+00:00,Neutral
2022-05-22 08:00:02+00:00,Positive
2022-05-22 08:00:00+00:00,Positive
2022-05-22 07:55:02+00:00,Neutral
2022-05-22 07:54:03+00:00,Neutral
2022-05-22 07:40:00+00:00,Positive
2022-05-22 07:38:38+00:00,Neutral
2022-05-22 07:38:38+00:00,Neutral
2022-05-22 07:37:24+00:00,Negative
2022-05-22 07:34:00+00:00,Neutral
2022-05-22 07:31:00+00:00,Neutral
2022-05-22 07:25:06+00:00,Neutral
2022-05-22 07:24:56+00:00,Neutral
2022-05-22 07:22:51+00:00,Neutral
2022-05-22 07:20:00+00:00,Positive
2022-05-22 07:17:48+00:00,Positive
2022-05-22 07:13:25+00:00,Neutral
2022-05-22 07:11:39+00:00,Neutral
2022-05-22 07:10:57+00:00,Neutral
2022-05-22 07:03:58+00:00,Neutral
2022-05-22 07:01:44+00:00,Neutral
2022-05-22 07:00:02+00:00,Positive
2022-05-22 07:00:00+00:00,Positive
2022-05-22 06:51:03+00:00,Neutral
2022-05-22 06:50:50+00:00,Neutral
2022-05-22 06:40:01+00:00,Positive
2022-05-22 06:40:00+00:00,Positive
2022-05-22 06:35:54+00:00,Neutral
2022-05-22 06:28:13+00:00,Neutral
2022-05-22 06:27:36+00:00,Neutral
2022-05-22 06:23:08+00:00,Positive
2022-05-22 06:20:27+00:00,Positive
2022-05-22 06:20:16+00:00,Neutral
2022-05-22 06:20:02+00:00,Positive
2022-05-22 06:20:00+00:00,Positive
2022-05-22 06:11:43+00:00,Neutral
2022-05-22 06:11:35+00:00,Neutral
2022-05-22 06:09:03+00:00,Neutral
2022-05-22 06:08:45+00:00,Neutral
2022-05-22 06:00:02+00:00,Positive
2022-05-22 06:00:02+00:00,Neutral
2022-05-22 06:00:00+00:00,Positive
2022-05-22 06:00:00+00:00,Neutral
2022-05-22 05:49:04+00:00,Positive
2022-05-22 05:47:23+00:00,Neutral
2022-05-22 05:40:02+00:00,Positive
2022-05-22 05:40:00+00:00,Positive
2022-05-22 05:35:13+00:00,Neutral
2022-05-22 05:22:11+00:00,Neutral
2022-05-22 05:21:25+00:00,Neutral
2022-05-22 05:20:00+00:00,Positive
2022-05-22 05:18:40+00:00,Neutral
2022-05-22 05:13:34+00:00,Neutral
2022-05-22 05:13:00+00:00,Neutral
2022-05-22 05:06:03+00:00,Neutral
2022-05-22 05:00:02+00:00,Positive
2022-05-22 05:00:00+00:00,Positive
2022-05-22 04:45:03+00:00,Neutral
2022-05-22 04:40:00+00:00,Positive
2022-05-22 04:33:07+00:00,Neutral
2022-05-22 04:31:55+00:00,Neutral
2022-05-22 04:31:16+00:00,Neutral
2022-05-22 04:24:03+00:00,Neutral
2022-05-22 04:20:00+00:00,Positive
2022-05-22 04:18:13+00:00,Neutral
2022-05-22 04:08:21+00:00,Neutral
2022-05-22 04:00:02+00:00,Positive
2022-05-22 04:00:00+00:00,Positive
2022-05-22 03:40:02+00:00,Positive
2022-05-22 03:40:00+00:00,Positive
2022-05-22 03:34:12+00:00,Neutral
2022-05-22 03:31:26+00:00,Positive
2022-05-22 03:21:03+00:00,Neutral
2022-05-22 03:20:02+00:00,Positive
2022-05-22 03:20:00+00:00,Positive
2022-05-22 03:16:00+00:00,Neutral
2022-05-22 03:11:39+00:00,Neutral
2022-05-22 03:00:04+00:00,Neutral
2022-05-22 03:00:00+00:00,Positive
2022-05-22 02:59:25+00:00,Neutral
2022-05-22 02:48:08+00:00,Negative
2022-05-22 02:42:12+00:00,Neutral
2022-05-22 02:40:00+00:00,Positive
2022-05-22 02:38:48+00:00,Neutral
2022-05-22 02:38:02+00:00,Neutral
2022-05-22 02:30:00+00:00,Neutral
2022-05-22 02:20:00+00:00,Positive
2022-05-22 02:16:08+00:00,Negative
2022-05-22 02:14:07+00:00,Neutral
2022-05-22 02:00:04+00:00,Neutral
2022-05-22 02:00:00+00:00,Positive
2022-05-22 01:57:03+00:00,Neutral
2022-05-22 01:45:49+00:00,Positive
2022-05-22 01:45:28+00:00,Neutral
2022-05-22 01:40:47+00:00,Neutral
2022-05-22 01:40:02+00:00,Positive
2022-05-22 01:40:00+00:00,Positive
2022-05-22 01:37:52+00:00,Neutral
2022-05-22 01:36:03+00:00,Neutral
2022-05-22 01:35:31+00:00,Neutral
2022-05-22 01:32:38+00:00,Neutral
2022-05-22 01:31:02+00:00,Positive
2022-05-22 01:20:02+00:00,Positive
2022-05-22 01:20:00+00:00,Positive
2022-05-22 01:18:39+00:00,Neutral
2022-05-22 01:15:03+00:00,Neutral
2022-05-22 01:12:07+00:00,Neutral
2022-05-22 01:00:04+00:00,Neutral
2022-05-22 01:00:02+00:00,Positive
2022-05-22 01:00:00+00:00,Positive
2022-05-22 00:54:03+00:00,Neutral
2022-05-22 00:40:02+00:00,Positive
2022-05-22 00:40:00+00:00,Positive
2022-05-22 00:38:51+00:00,Neutral
2022-05-22 00:33:03+00:00,Neutral
2022-05-22 00:20:39+00:00,Neutral
2022-05-22 00:20:00+00:00,Positive
2022-05-22 00:12:17+00:00,Neutral
2022-05-22 00:12:03+00:00,Neutral
2022-05-22 00:00:02+00:00,Positive
2022-05-22 00:00:00+00:00,Positive
2022-05-21 23:56:02+00:00,Neutral
2022-05-21 23:52:29+00:00,Neutral
2022-05-21 23:51:03+00:00,Neutral
2022-05-21 23:40:02+00:00,Positive
2022-05-21 23:40:00+00:00,Positive
2022-05-21 23:38:42+00:00,Neutral
2022-05-21 23:33:03+00:00,Neutral
2022-05-21 23:30:11+00:00,Neutral
2022-05-21 23:30:04+00:00,Neutral
2022-05-21 23:30:03+00:00,Neutral
2022-05-21 23:20:02+00:00,Positive
2022-05-21 23:20:00+00:00,Positive
2022-05-21 23:09:03+00:00,Neutral
2022-05-21 23:01:06+00:00,Neutral
2022-05-21 23:00:04+00:00,Neutral
2022-05-21 23:00:02+00:00,Positive
2022-05-21 23:00:00+00:00,Positive
2022-05-21 22:40:02+00:00,Positive
2022-05-21 22:40:00+00:00,Positive
2022-05-21 22:25:01+00:00,Neutral
2022-05-21 22:21:59+00:00,Neutral
2022-05-21 22:21:10+00:00,Neutral
2022-05-21 22:20:02+00:00,Positive
2022-05-21 22:20:00+00:00,Positive
2022-05-21 22:15:02+00:00,Neutral
2022-05-21 22:09:15+00:00,Positive
2022-05-21 22:07:57+00:00,Neutral
2022-05-21 22:03:33+00:00,Neutral
2022-05-21 22:00:00+00:00,Positive
2022-05-21 21:45:03+00:00,Neutral
2022-05-21 21:43:19+00:00,Negative
2022-05-21 21:40:02+00:00,Positive
2022-05-21 21:40:00+00:00,Positive
2022-05-21 21:38:04+00:00,Neutral
2022-05-21 21:31:04+00:00,Neutral
2022-05-21 21:30:04+00:00,Neutral
2022-05-21 21:24:24+00:00,Neutral
2022-05-21 21:24:03+00:00,Neutral
2022-05-21 21:20:00+00:00,Positive
2022-05-21 21:13:08+00:00,Neutral
2022-05-21 21:11:24+00:00,Neutral
2022-05-21 21:09:16+00:00,Neutral
2022-05-21 21:04:58+00:00,Neutral
2022-05-21 21:02:41+00:00,Positive
2022-05-21 21:00:02+00:00,Positive
2022-05-21 21:00:00+00:00,Positive
2022-05-21 20:50:48+00:00,Neutral
2022-05-21 20:45:46+00:00,Neutral
2022-05-21 20:40:03+00:00,Positive
2022-05-21 20:40:00+00:00,Positive
2022-05-21 20:32:41+00:00,Neutral
2022-05-21 20:29:21+00:00,Neutral
2022-05-21 20:21:12+00:00,Neutral
2022-05-21 20:21:03+00:00,Neutral
2022-05-21 20:20:02+00:00,Positive
2022-05-21 20:20:00+00:00,Positive
2022-05-21 20:18:38+00:00,Neutral
2022-05-21 20:10:13+00:00,Neutral
2022-05-21 20:09:07+00:00,Neutral
2022-05-21 20:06:26+00:00,Neutral
2022-05-21 20:00:04+00:00,Neutral
2022-05-21 20:00:01+00:00,Positive
2022-05-21 19:40:02+00:00,Positive
2022-05-21 19:40:00+00:00,Positive
2022-05-21 19:39:03+00:00,Neutral
2022-05-21 19:37:13+00:00,Neutral
2022-05-21 19:22:49+00:00,Neutral
2022-05-21 19:20:03+00:00,Positive
2022-05-21 19:20:01+00:00,Positive
2022-05-21 19:18:03+00:00,Neutral
2022-05-21 19:09:00+00:00,Positive
2022-05-21 19:07:22+00:00,Neutral
2022-05-21 19:00:00+00:00,Positive
2022-05-21 18:57:03+00:00,Neutral
2022-05-21 18:46:22+00:00,Neutral
2022-05-21 18:44:14+00:00,Neutral
2022-05-21 18:40:00+00:00,Positive
2022-05-21 18:31:24+00:00,Neutral
2022-05-21 18:21:19+00:00,Neutral
2022-05-21 18:20:00+00:00,Positive
2022-05-21 18:15:03+00:00,Neutral
2022-05-21 18:05:05+00:00,Neutral
2022-05-21 18:00:04+00:00,Neutral
2022-05-21 18:00:00+00:00,Positive
2022-05-21 17:54:03+00:00,Neutral
2022-05-21 17:50:03+00:00,Neutral
2022-05-21 17:45:42+00:00,Neutral
2022-05-21 17:40:00+00:00,Positive
2022-05-21 17:33:03+00:00,Neutral
2022-05-21 17:30:20+00:00,Neutral
2022-05-21 17:27:03+00:00,Neutral
2022-05-21 17:21:38+00:00,Neutral
2022-05-21 17:20:02+00:00,Positive
2022-05-21 17:20:01+00:00,Neutral
2022-05-21 17:20:00+00:00,Positive
2022-05-21 17:13:03+00:00,Neutral
2022-05-21 17:12:36+00:00,Neutral
2022-05-21 17:12:03+00:00,Neutral
2022-05-21 17:10:23+00:00,Positive
2022-05-21 17:00:02+00:00,Positive
2022-05-21 17:00:00+00:00,Positive
2022-05-21 16:51:03+00:00,Neutral
2022-05-21 16:40:02+00:00,Positive
2022-05-21 16:40:00+00:00,Positive
2022-05-21 16:34:47+00:00,Neutral
2022-05-21 16:30:51+00:00,Neutral
2022-05-21 16:30:03+00:00,Neutral
2022-05-21 16:29:55+00:00,Neutral
2022-05-21 16:27:27+00:00,Neutral
2022-05-21 16:26:33+00:00,Neutral
2022-05-21 16:23:33+00:00,Neutral
2022-05-21 16:20:02+00:00,Positive
2022-05-21 16:20:00+00:00,Positive
2022-05-21 16:16:09+00:00,Neutral
2022-05-21 16:13:06+00:00,Neutral
2022-05-21 16:10:27+00:00,Neutral
2022-05-21 16:08:23+00:00,Neutral
2022-05-21 16:08:00+00:00,Neutral
2022-05-21 16:07:23+00:00,Positive
2022-05-21 16:00:00+00:00,Positive
2022-05-21 15:54:31+00:00,Neutral
2022-05-21 15:53:57+00:00,Neutral
2022-05-21 15:53:53+00:00,Neutral
2022-05-21 15:40:18+00:00,Neutral
2022-05-21 15:40:14+00:00,Neutral
2022-05-21 15:40:02+00:00,Positive
2022-05-21 15:40:00+00:00,Positive
2022-05-21 15:37:19+00:00,Neutral
2022-05-21 15:34:30+00:00,Neutral
2022-05-21 15:33:49+00:00,Positive
2022-05-21 15:20:02+00:00,Positive
2022-05-21 15:20:00+00:00,Positive
2022-05-21 15:15:08+00:00,Neutral
2022-05-21 15:11:34+00:00,Neutral
2022-05-21 15:06:03+00:00,Neutral
2022-05-21 15:00:02+00:00,Positive
2022-05-21 15:00:00+00:00,Positive
2022-05-21 14:50:28+00:00,Neutral
2022-05-21 14:45:03+00:00,Neutral
2022-05-21 14:40:00+00:00,Positive
2022-05-21 14:38:24+00:00,Neutral
2022-05-21 14:38:08+00:00,Neutral
2022-05-21 14:20:02+00:00,Positive
2022-05-21 14:20:00+00:00,Positive
2022-05-21 14:18:13+00:00,Neutral
2022-05-21 14:17:39+00:00,Neutral
2022-05-21 14:03:11+00:00,Neutral
2022-05-21 14:00:03+00:00,Neutral
2022-05-21 14:00:00+00:00,Positive
2022-05-21 13:42:03+00:00,Neutral
2022-05-21 13:40:02+00:00,Positive
2022-05-21 13:40:00+00:00,Positive
2022-05-21 13:35:13+00:00,Neutral
2022-05-21 13:32:39+00:00,Neutral
2022-05-21 13:20:00+00:00,Positive
2022-05-21 13:10:09+00:00,Neutral
2022-05-21 13:05:44+00:00,Neutral
2022-05-21 13:04:23+00:00,Neutral
2022-05-21 13:00:03+00:00,Neutral
2022-05-21 13:00:00+00:00,Positive
2022-05-21 12:53:40+00:00,Neutral
2022-05-21 12:50:04+00:00,Neutral
2022-05-21 12:40:02+00:00,Positive
2022-05-21 12:40:00+00:00,Positive
2022-05-21 12:39:19+00:00,Neutral
2022-05-21 12:39:03+00:00,Neutral
2022-05-21 12:30:51+00:00,Neutral
2022-05-21 12:29:11+00:00,Negative
2022-05-21 12:26:12+00:00,Neutral
2022-05-21 12:22:45+00:00,Neutral
2022-05-21 12:20:02+00:00,Positive
2022-05-21 12:20:00+00:00,Positive
2022-05-21 12:18:51+00:00,Neutral
2022-05-21 12:17:18+00:00,Positive
2022-05-21 12:15:02+00:00,Neutral
2022-05-21 12:06:29+00:00,Neutral
2022-05-21 12:04:11+00:00,Neutral
2022-05-21 12:00:04+00:00,Neutral
2022-05-21 12:00:02+00:00,Positive
2022-05-21 12:00:00+00:00,Positive
2022-05-21 11:57:03+00:00,Neutral
2022-05-21 11:53:05+00:00,Neutral
2022-05-21 11:45:13+00:00,Neutral
2022-05-21 11:43:37+00:00,Neutral
2022-05-21 11:40:00+00:00,Positive
2022-05-21 11:36:03+00:00,Neutral
2022-05-21 11:30:04+00:00,Neutral
2022-05-21 11:25:21+00:00,Neutral
2022-05-21 11:25:01+00:00,Neutral
2022-05-21 11:20:00+00:00,Positive
2022-05-21 11:13:16+00:00,Neutral
2022-05-21 11:03:39+00:00,Neutral
2022-05-21 11:02:03+00:00,Positive
2022-05-21 11:00:02+00:00,Positive
2022-05-21 11:00:00+00:00,Positive
2022-05-21 10:59:34+00:00,Neutral
2022-05-21 10:54:03+00:00,Neutral
2022-05-21 10:43:34+00:00,Neutral
2022-05-21 10:40:03+00:00,Positive
2022-05-21 10:40:00+00:00,Positive
2022-05-21 10:38:17+00:00,Neutral
2022-05-21 10:35:01+00:00,Positive
2022-05-21 10:33:03+00:00,Neutral
2022-05-21 10:30:05+00:00,Neutral
2022-05-21 10:20:02+00:00,Positive
2022-05-21 10:20:00+00:00,Positive
2022-05-21 10:19:50+00:00,Neutral
2022-05-21 10:19:23+00:00,Neutral
2022-05-21 10:15:47+00:00,Neutral
2022-05-21 10:12:03+00:00,Neutral
2022-05-21 10:10:17+00:00,Positive
2022-05-21 10:08:11+00:00,Neutral
2022-05-21 10:05:59+00:00,Neutral
2022-05-21 10:05:29+00:00,Neutral
2022-05-21 10:04:40+00:00,Positive
2022-05-21 10:03:19+00:00,Positive
2022-05-21 10:02:27+00:00,Neutral
2022-05-21 10:00:02+00:00,Positive
2022-05-21 10:00:00+00:00,Positive
2022-05-21 09:52:32+00:00,Neutral
2022-05-21 09:51:05+00:00,Neutral
2022-05-21 09:51:03+00:00,Neutral
2022-05-21 09:49:32+00:00,Neutral
2022-05-21 09:45:03+00:00,Neutral
2022-05-21 09:40:02+00:00,Positive
2022-05-21 09:40:00+00:00,Positive
2022-05-21 09:31:16+00:00,Neutral
2022-05-21 09:30:03+00:00,Neutral
2022-05-21 09:20:00+00:00,Positive
2022-05-21 09:14:23+00:00,Neutral
2022-05-21 09:13:42+00:00,Neutral
2022-05-21 09:09:44+00:00,Neutral
2022-05-21 09:09:03+00:00,Neutral
2022-05-21 09:05:21+00:00,Neutral
2022-05-21 09:00:02+00:00,Positive
2022-05-21 09:00:00+00:00,Positive
2022-05-21 08:48:03+00:00,Neutral
2022-05-21 08:45:36+00:00,Neutral
2022-05-21 08:40:00+00:00,Positive
2022-05-21 08:32:01+00:00,Neutral
2022-05-21 08:27:49+00:00,Neutral
2022-05-21 08:27:03+00:00,Neutral
2022-05-21 08:26:08+00:00,Neutral
2022-05-21 08:20:02+00:00,Positive
2022-05-21 08:20:00+00:00,Positive
2022-05-21 08:19:13+00:00,Neutral
2022-05-21 08:11:28+00:00,Neutral
2022-05-21 08:09:11+00:00,Neutral
2022-05-21 08:08:40+00:00,Neutral
2022-05-21 08:06:03+00:00,Neutral
2022-05-21 08:00:02+00:00,Positive
2022-05-21 08:00:00+00:00,Positive
2022-05-21 07:45:03+00:00,Neutral
2022-05-21 07:41:40+00:00,Neutral
2022-05-21 07:40:02+00:00,Positive
2022-05-21 07:40:00+00:00,Positive
2022-05-21 07:29:51+00:00,Neutral
2022-05-21 07:25:16+00:00,Neutral
2022-05-21 07:20:02+00:00,Positive
2022-05-21 07:20:00+00:00,Positive
2022-05-21 07:14:13+00:00,Neutral
2022-05-21 07:13:43+00:00,Neutral
2022-05-21 07:12:03+00:00,Neutral
2022-05-21 07:12:03+00:00,Neutral
2022-05-21 07:02:30+00:00,Neutral
2022-05-21 07:00:04+00:00,Neutral
2022-05-21 07:00:02+00:00,Positive
2022-05-21 07:00:00+00:00,Positive
2022-05-21 06:47:00+00:00,Neutral
2022-05-21 06:40:02+00:00,Positive
2022-05-21 06:40:00+00:00,Positive
2022-05-21 06:38:36+00:00,Positive
2022-05-21 06:24:16+00:00,Neutral
2022-05-21 06:20:00+00:00,Positive
2022-05-21 06:00:00+00:00,Positive
2022-05-21 05:40:00+00:00,Positive
2022-05-21 05:39:03+00:00,Neutral
2022-05-21 05:37:37+00:00,Positive
2022-05-21 05:30:17+00:00,Neutral
2022-05-21 05:20:00+00:00,Positive
2022-05-21 05:18:03+00:00,Neutral
2022-05-21 05:12:00+00:00,Neutral
2022-05-21 05:03:47+00:00,Neutral
2022-05-21 05:00:00+00:00,Positive
2022-05-21 04:57:03+00:00,Neutral
2022-05-21 04:41:37+00:00,Neutral
2022-05-21 04:40:02+00:00,Positive
2022-05-21 04:40:00+00:00,Positive
2022-05-21 04:22:19+00:00,Neutral
2022-05-21 04:20:02+00:00,Positive
2022-05-21 04:20:00+00:00,Positive
2022-05-21 04:02:03+00:00,Neutral
2022-05-21 04:00:04+00:00,Neutral
2022-05-21 04:00:00+00:00,Positive
2022-05-21 03:55:02+00:00,Neutral
2022-05-21 03:54:03+00:00,Neutral
2022-05-21 03:40:00+00:00,Positive
2022-05-21 03:33:03+00:00,Neutral
2022-05-21 03:20:19+00:00,Neutral
2022-05-21 03:20:00+00:00,Positive
2022-05-21 03:15:05+00:00,Neutral
2022-05-21 03:12:03+00:00,Neutral
2022-05-21 03:11:59+00:00,Neutral
2022-05-21 03:00:02+00:00,Positive
2022-05-21 03:00:00+00:00,Positive
2022-05-21 02:57:15+00:00,Negative
2022-05-21 02:56:46+00:00,Neutral
2022-05-21 02:40:02+00:00,Positive
2022-05-21 02:40:00+00:00,Positive
2022-05-21 02:36:37+00:00,Positive
2022-05-21 02:21:00+00:00,Positive
2022-05-21 02:20:02+00:00,Positive
2022-05-21 02:20:00+00:00,Positive
2022-05-21 02:10:26+00:00,Neutral
2022-05-21 02:09:03+00:00,Neutral
2022-05-21 02:00:04+00:00,Neutral
2022-05-21 02:00:02+00:00,Positive
2022-05-21 02:00:00+00:00,Positive
2022-05-21 01:48:03+00:00,Neutral
2022-05-21 01:40:00+00:00,Positive
2022-05-21 01:38:38+00:00,Neutral
2022-05-21 01:35:02+00:00,Neutral
2022-05-21 01:32:08+00:00,Positive
2022-05-21 01:30:00+00:00,Neutral
2022-05-21 01:29:57+00:00,Neutral
2022-05-21 01:27:03+00:00,Neutral
2022-05-21 01:20:00+00:00,Positive
2022-05-21 01:03:19+00:00,Neutral
2022-05-21 01:00:02+00:00,Positive
2022-05-21 01:00:00+00:00,Positive
2022-05-21 00:56:58+00:00,Negative
2022-05-21 00:52:55+00:00,Neutral
2022-05-21 00:51:56+00:00,Neutral
2022-05-21 00:48:56+00:00,Neutral
2022-05-21 00:42:27+00:00,Neutral
2022-05-21 00:40:02+00:00,Positive
2022-05-21 00:40:00+00:00,Positive
2022-05-21 00:24:03+00:00,Neutral
2022-05-21 00:20:26+00:00,Neutral
2022-05-21 00:20:02+00:00,Positive
2022-05-21 00:20:00+00:00,Positive
2022-05-21 00:20:00+00:00,Neutral
2022-05-21 00:13:17+00:00,Neutral
2022-05-21 00:03:03+00:00,Neutral
2022-05-21 00:00:02+00:00,Positive
2022-05-21 00:00:00+00:00,Positive
2022-05-20 23:40:00+00:00,Positive
2022-05-20 23:20:02+00:00,Positive
2022-05-20 23:20:00+00:00,Positive
2022-05-20 23:16:15+00:00,Neutral
2022-05-20 23:11:31+00:00,Neutral
2022-05-20 23:01:06+00:00,Neutral
2022-05-20 23:00:02+00:00,Positive
2022-05-20 23:00:00+00:00,Positive
2022-05-20 22:52:37+00:00,Neutral
2022-05-20 22:44:20+00:00,Positive
2022-05-20 22:40:02+00:00,Positive
2022-05-20 22:40:00+00:00,Positive
2022-05-20 22:39:03+00:00,Neutral
2022-05-20 22:20:03+00:00,Positive
2022-05-20 22:20:00+00:00,Positive
2022-05-20 22:18:03+00:00,Neutral
2022-05-20 22:17:47+00:00,Neutral
2022-05-20 22:14:17+00:00,Neutral
2022-05-20 22:10:02+00:00,Neutral
2022-05-20 22:08:15+00:00,Neutral
2022-05-20 22:00:02+00:00,Positive
2022-05-20 22:00:00+00:00,Positive
2022-05-20 21:59:09+00:00,Neutral
2022-05-20 21:57:54+00:00,Neutral
2022-05-20 21:57:32+00:00,Neutral
2022-05-20 21:57:03+00:00,Neutral
2022-05-20 21:50:02+00:00,Neutral
2022-05-20 21:40:02+00:00,Positive
2022-05-20 21:40:00+00:00,Positive
2022-05-20 21:36:03+00:00,Neutral
2022-05-20 21:30:53+00:00,Positive
2022-05-20 21:20:02+00:00,Positive
2022-05-20 21:20:00+00:00,Positive
2022-05-20 21:00:05+00:00,Positive
2022-05-20 21:00:04+00:00,Neutral
2022-05-20 21:00:00+00:00,Positive
2022-05-20 20:54:03+00:00,Neutral
2022-05-20 20:40:02+00:00,Positive
2022-05-20 20:40:00+00:00,Positive
2022-05-20 20:38:00+00:00,Neutral
2022-05-20 20:33:03+00:00,Neutral
2022-05-20 20:30:44+00:00,Neutral
2022-05-20 20:30:28+00:00,Neutral
2022-05-20 20:23:08+00:00,Neutral
2022-05-20 20:22:32+00:00,Positive
2022-05-20 20:20:00+00:00,Positive
2022-05-20 20:19:09+00:00,Positive
2022-05-20 20:12:03+00:00,Neutral
2022-05-20 20:00:02+00:00,Positive
2022-05-20 20:00:00+00:00,Positive
2022-05-20 19:51:03+00:00,Neutral
2022-05-20 19:40:02+00:00,Positive
2022-05-20 19:40:00+00:00,Positive
2022-05-20 19:22:52+00:00,Neutral
2022-05-20 19:20:02+00:00,Positive
2022-05-20 19:20:00+00:00,Positive
2022-05-20 19:11:48+00:00,Positive
2022-05-20 19:11:10+00:00,Neutral
2022-05-20 19:09:03+00:00,Neutral
2022-05-20 19:08:52+00:00,Neutral
2022-05-20 19:01:35+00:00,Neutral
2022-05-20 19:00:02+00:00,Positive
2022-05-20 19:00:00+00:00,Positive
2022-05-20 18:48:03+00:00,Neutral
2022-05-20 18:40:03+00:00,Positive
2022-05-20 18:40:00+00:00,Positive
2022-05-20 18:37:09+00:00,Neutral
2022-05-20 18:27:03+00:00,Neutral
2022-05-20 18:20:02+00:00,Positive
2022-05-20 18:20:00+00:00,Positive
2022-05-20 18:10:37+00:00,Neutral
2022-05-20 18:02:44+00:00,Negative
2022-05-20 18:00:02+00:00,Positive
2022-05-20 18:00:00+00:00,Positive
2022-05-20 17:46:46+00:00,Neutral
2022-05-20 17:45:03+00:00,Neutral
2022-05-20 17:45:00+00:00,Neutral
2022-05-20 17:41:27+00:00,Neutral
2022-05-20 17:40:01+00:00,Positive
2022-05-20 17:36:31+00:00,Neutral
2022-05-20 17:23:27+00:00,Neutral
2022-05-20 17:20:02+00:00,Positive
2022-05-20 17:20:01+00:00,Positive
2022-05-20 17:15:01+00:00,Positive
2022-05-20 17:08:40+00:00,Negative
2022-05-20 17:08:17+00:00,Negative
2022-05-20 17:07:54+00:00,Negative
2022-05-20 17:04:34+00:00,Positive
2022-05-20 17:03:03+00:00,Neutral
2022-05-20 17:00:03+00:00,Negative
2022-05-20 17:00:02+00:00,Positive
2022-05-20 17:00:00+00:00,Positive
2022-05-20 16:58:53+00:00,Negative
2022-05-20 16:58:21+00:00,Negative
2022-05-20 16:57:57+00:00,Negative
2022-05-20 16:56:43+00:00,Positive
2022-05-20 16:56:41+00:00,Negative
2022-05-20 16:55:30+00:00,Negative
2022-05-20 16:52:09+00:00,Neutral
2022-05-20 16:50:56+00:00,Neutral
2022-05-20 16:42:03+00:00,Neutral
2022-05-20 16:41:17+00:00,Neutral
2022-05-20 16:40:57+00:00,Neutral
2022-05-20 16:40:00+00:00,Positive
2022-05-20 16:38:19+00:00,Neutral
2022-05-20 16:36:18+00:00,Neutral
2022-05-20 16:28:48+00:00,Positive
2022-05-20 16:25:21+00:00,Negative
2022-05-20 16:24:52+00:00,Negative
2022-05-20 16:24:20+00:00,Negative
2022-05-20 16:21:03+00:00,Neutral
2022-05-20 16:20:00+00:00,Positive
2022-05-20 16:17:57+00:00,Positive
2022-05-20 16:10:35+00:00,Neutral
2022-05-20 16:00:30+00:00,Neutral
2022-05-20 16:00:14+00:00,Neutral
2022-05-20 16:00:00+00:00,Positive
2022-05-20 15:59:04+00:00,Neutral
2022-05-20 15:48:33+00:00,Neutral
2022-05-20 15:46:21+00:00,Neutral
2022-05-20 15:45:40+00:00,Negative
2022-05-20 15:45:12+00:00,Negative
2022-05-20 15:44:52+00:00,Negative
2022-05-20 15:40:00+00:00,Positive
2022-05-20 15:39:02+00:00,Neutral
2022-05-20 15:34:01+00:00,Neutral
2022-05-20 15:32:24+00:00,Neutral
2022-05-20 15:32:14+00:00,Positive
2022-05-20 15:28:10+00:00,Neutral
2022-05-20 15:25:13+00:00,Neutral
2022-05-20 15:25:02+00:00,Neutral
2022-05-20 15:23:38+00:00,Neutral
2022-05-20 15:23:12+00:00,Positive
2022-05-20 15:20:00+00:00,Positive
2022-05-20 15:18:03+00:00,Neutral
2022-05-20 15:14:06+00:00,Neutral
2022-05-20 15:13:50+00:00,Neutral
2022-05-20 15:08:03+00:00,Neutral
2022-05-20 15:00:40+00:00,Neutral
2022-05-20 15:00:01+00:00,Positive
2022-05-20 14:59:16+00:00,Positive
2022-05-20 14:57:03+00:00,Neutral
2022-05-20 14:50:24+00:00,Neutral
2022-05-20 14:49:03+00:00,Neutral
2022-05-20 14:47:02+00:00,Neutral
2022-05-20 14:40:00+00:00,Positive
2022-05-20 14:36:03+00:00,Neutral
2022-05-20 14:26:22+00:00,Neutral
2022-05-20 14:25:54+00:00,Neutral
2022-05-20 14:25:18+00:00,Neutral
2022-05-20 14:25:02+00:00,Neutral
2022-05-20 14:24:31+00:00,Neutral
2022-05-20 14:24:00+00:00,Neutral
2022-05-20 14:23:37+00:00,Neutral
2022-05-20 14:22:40+00:00,Neutral
2022-05-20 14:20:00+00:00,Positive
2022-05-20 14:19:17+00:00,Neutral
2022-05-20 14:15:03+00:00,Neutral
2022-05-20 14:14:48+00:00,Neutral
2022-05-20 14:11:06+00:00,Neutral
2022-05-20 14:08:26+00:00,Neutral
2022-05-20 14:08:24+00:00,Neutral
